data,produto,categoria,preco_unitario,mes,dia_semana,quantidade_vendida
2023-02-22,Molho de Tomate,Mercearia,3.08,2,Wednesday,40
2023-02-22,Café 500g,Mercearia,11.97,2,Wednesday,56
2023-02-22,Biscoito Recheado,Mercearia,2.39,2,Wednesday,64
2023-02-22,"Água Mineral 1,5L",Bebidas,2.01,2,Wednesday,39
2023-02-22,Suco de Laranja,Bebidas,5.35,2,Wednesday,171
2023-02-22,Vinho Tinto,Bebidas,30.27,2,Wednesday,249
2023-02-22,Frango Congelado,Carnes,14.92,2,Wednesday,138
2023-02-22,Carne Moída,Carnes,25.69,2,Wednesday,70
2023-02-23,Leite Integral,Laticínios,4.51,2,Thursday,66
2023-02-23,Pão Francês,Padaria,0.53,2,Thursday,130
2023-02-23,Banana Nanica,Hortifruti,3.08,2,Thursday,128
2023-02-23,Coca-Cola 2L,Bebidas,7.77,2,Thursday,162
2023-02-23,Arroz 5kg,Mercearia,19.09,2,Thursday,58
2023-02-23,Feijão Carioca,Mercearia,8.1,2,Thursday,131
2023-02-23,Sabonete,Higiene,1.96,2,Thursday,51
2023-02-23,Fralda Infantil,Infantil,38.43,2,Thursday,55
2023-02-23,Queijo Mussarela,Laticínios,33.71,2,Thursday,63
2023-02-23,Cerveja Lata,Bebidas,2.92,2,Thursday,117
2023-02-23,Iogurte Natural,Laticínios,2.72,2,Thursday,131
2023-02-23,Manteiga 200g,Laticínios,5.72,2,Thursday,142
2023-02-23,Tomate,Hortifruti,4.35,2,Thursday,135
2023-02-23,Alface,Hortifruti,2.05,2,Thursday,121
2023-02-23,Cenoura,Hortifruti,3.17,2,Thursday,58
2023-02-23,Detergente,Limpeza,2.23,2,Thursday,136
2023-02-23,Desinfetante,Limpeza,4.86,2,Thursday,88
2023-02-23,Shampoo,Higiene,9.68,2,Thursday,170
2023-02-23,Creme Dental,Higiene,3.03,2,Thursday,92
2023-02-23,Papel Higiênico,Higiene,9.99,2,Thursday,148
2023-02-23,Óleo de Soja,Mercearia,6.85,2,Thursday,124
2023-02-23,Macarrão Espaguete,Mercearia,4.24,2,Thursday,97
2023-02-23,Molho de Tomate,Mercearia,3.09,2,Thursday,114
2023-02-23,Café 500g,Mercearia,12.45,2,Thursday,110
2023-02-23,Biscoito Recheado,Mercearia,2.49,2,Thursday,25
2023-02-23,"Água Mineral 1,5L",Bebidas,2.06,2,Thursday,37
2023-02-23,Suco de Laranja,Bebidas,4.87,2,Thursday,49
2023-02-23,Vinho Tinto,Bebidas,29.25,2,Thursday,130
2023-02-23,Frango Congelado,Carnes,14.94,2,Thursday,150
2023-02-23,Carne Moída,Carnes,26.25,2,Thursday,170
2023-02-24,Leite Integral,Laticínios,4.51,2,Friday,37
2023-02-24,Pão Francês,Padaria,0.5,2,Friday,118
2023-02-24,Banana Nanica,Hortifruti,3.18,2,Friday,169
2023-02-24,Coca-Cola 2L,Bebidas,8.02,2,Friday,64
2023-02-24,Arroz 5kg,Mercearia,21.42,2,Friday,96
2023-02-24,Feijão Carioca,Mercearia,7.7,2,Friday,35
2023-02-24,Sabonete,Higiene,2.16,2,Friday,38
2023-02-24,Fralda Infantil,Infantil,38.88,2,Friday,34
2023-02-24,Queijo Mussarela,Laticínios,35.39,2,Friday,50
2023-02-24,Cerveja Lata,Bebidas,2.89,2,Friday,46
2023-02-24,Iogurte Natural,Laticínios,2.71,2,Friday,102
2023-02-24,Manteiga 200g,Laticínios,6.37,2,Friday,120
2023-02-24,Tomate,Hortifruti,4.36,2,Friday,210
2023-02-24,Alface,Hortifruti,2.0,2,Friday,49
2023-02-24,Cenoura,Hortifruti,3.04,2,Friday,148
2023-02-24,Detergente,Limpeza,2.37,2,Friday,55
2023-02-24,Desinfetante,Limpeza,4.47,2,Friday,95
2023-02-24,Shampoo,Higiene,10.69,2,Friday,92
2023-02-24,Creme Dental,Higiene,2.98,2,Friday,31
2023-02-24,Papel Higiênico,Higiene,10.39,2,Friday,128
2023-02-24,Óleo de Soja,Mercearia,7.49,2,Friday,52
2023-02-24,Macarrão Espaguete,Mercearia,4.09,2,Friday,25
2023-02-24,Molho de Tomate,Mercearia,3.29,2,Friday,118
2023-02-24,Café 500g,Mercearia,12.47,2,Friday,67
2023-02-24,Biscoito Recheado,Mercearia,2.6,2,Friday,54
2023-02-24,"Água Mineral 1,5L",Bebidas,2.11,2,Friday,104
2023-02-24,Suco de Laranja,Bebidas,5.3,2,Friday,59
2023-02-24,Vinho Tinto,Bebidas,32.46,2,Friday,167
2023-02-24,Frango Congelado,Carnes,15.72,2,Friday,138
2023-02-24,Carne Moída,Carnes,26.25,2,Friday,56
2023-02-25,Leite Integral,Laticínios,4.57,2,Saturday,45
2023-02-25,Pão Francês,Padaria,0.52,2,Saturday,169
2023-02-25,Banana Nanica,Hortifruti,3.14,2,Saturday,122
2023-02-25,Coca-Cola 2L,Bebidas,7.97,2,Saturday,200
2023-02-25,Arroz 5kg,Mercearia,20.96,2,Saturday,146
2023-02-25,Feijão Carioca,Mercearia,7.88,2,Saturday,70
2023-02-25,Sabonete,Higiene,2.09,2,Saturday,202
2023-02-25,Fralda Infantil,Infantil,42.14,2,Saturday,99
2023-02-25,Queijo Mussarela,Laticínios,36.0,2,Saturday,144
2023-02-25,Cerveja Lata,Bebidas,2.99,2,Saturday,182
2023-02-25,Iogurte Natural,Laticínios,2.49,2,Saturday,101
2023-02-25,Manteiga 200g,Laticínios,6.46,2,Saturday,108
2023-02-25,Tomate,Hortifruti,3.99,2,Saturday,214
2023-02-25,Alface,Hortifruti,2.2,2,Saturday,210
2023-02-25,Cenoura,Hortifruti,3.13,2,Saturday,125
2023-02-25,Detergente,Limpeza,2.23,2,Saturday,140
2023-02-25,Desinfetante,Limpeza,4.52,2,Saturday,129
2023-02-25,Shampoo,Higiene,10.84,2,Saturday,160
2023-02-25,Creme Dental,Higiene,3.23,2,Saturday,207
2023-02-25,Papel Higiênico,Higiene,10.7,2,Saturday,81
2023-02-25,Óleo de Soja,Mercearia,7.45,2,Saturday,133
2023-02-25,Macarrão Espaguete,Mercearia,4.3,2,Saturday,97
2023-02-25,Molho de Tomate,Mercearia,2.99,2,Saturday,85
2023-02-25,Café 500g,Mercearia,11.86,2,Saturday,80
2023-02-25,Biscoito Recheado,Mercearia,2.73,2,Saturday,157
2023-02-25,"Água Mineral 1,5L",Bebidas,1.94,2,Saturday,176
2023-02-25,Suco de Laranja,Bebidas,5.37,2,Saturday,118
2023-02-25,Vinho Tinto,Bebidas,28.65,2,Saturday,153
2023-02-25,Frango Congelado,Carnes,15.64,2,Saturday,69
2023-02-25,Carne Moída,Carnes,23.98,2,Saturday,209
2023-02-26,Leite Integral,Laticínios,4.58,2,Sunday,202
2023-02-26,Pão Francês,Padaria,0.54,2,Sunday,165
2023-02-26,Banana Nanica,Hortifruti,3.16,2,Sunday,240
2023-02-26,Coca-Cola 2L,Bebidas,7.88,2,Sunday,58
2023-02-26,Arroz 5kg,Mercearia,21.52,2,Sunday,121
2023-02-26,Feijão Carioca,Mercearia,8.41,2,Sunday,114
2023-02-26,Sabonete,Higiene,1.98,2,Sunday,199
2023-02-26,Fralda Infantil,Infantil,39.17,2,Sunday,161
2023-02-26,Queijo Mussarela,Laticínios,36.35,2,Sunday,170
2023-02-26,Cerveja Lata,Bebidas,3.05,2,Sunday,126
2023-02-26,Iogurte Natural,Laticínios,2.73,2,Sunday,235
2023-02-26,Manteiga 200g,Laticínios,5.82,2,Sunday,160
2023-02-26,Tomate,Hortifruti,4.34,2,Sunday,159
2023-02-26,Alface,Hortifruti,1.99,2,Sunday,42
2023-02-26,Cenoura,Hortifruti,3.18,2,Sunday,113
2023-02-26,Detergente,Limpeza,2.2,2,Sunday,161
2023-02-26,Desinfetante,Limpeza,4.3,2,Sunday,64
2023-02-26,Shampoo,Higiene,10.83,2,Sunday,138
2023-02-26,Creme Dental,Higiene,3.21,2,Sunday,60
2023-02-26,Papel Higiênico,Higiene,9.55,2,Sunday,64
2023-02-26,Óleo de Soja,Mercearia,7.09,2,Sunday,98
2023-02-26,Macarrão Espaguete,Mercearia,4.27,2,Sunday,88
2023-02-26,Molho de Tomate,Mercearia,3.26,2,Sunday,152
2023-02-26,Café 500g,Mercearia,11.86,2,Sunday,114
2023-02-26,Biscoito Recheado,Mercearia,2.46,2,Sunday,110
2023-02-26,"Água Mineral 1,5L",Bebidas,2.11,2,Sunday,296
2023-02-26,Suco de Laranja,Bebidas,4.91,2,Sunday,124
2023-02-26,Vinho Tinto,Bebidas,32.54,2,Sunday,291
2023-02-26,Frango Congelado,Carnes,15.14,2,Sunday,121
2023-02-26,Carne Moída,Carnes,26.35,2,Sunday,61
2023-02-27,Leite Integral,Laticínios,4.94,2,Monday,71
2023-02-27,Pão Francês,Padaria,0.5,2,Monday,47
2023-02-27,Banana Nanica,Hortifruti,3.09,2,Monday,99
2023-02-27,Coca-Cola 2L,Bebidas,7.53,2,Monday,95
2023-02-27,Arroz 5kg,Mercearia,20.62,2,Monday,100
2023-02-27,Feijão Carioca,Mercearia,7.85,2,Monday,133
2023-02-27,Sabonete,Higiene,1.97,2,Monday,31
2023-02-27,Fralda Infantil,Infantil,39.74,2,Monday,22
2023-02-27,Queijo Mussarela,Laticínios,34.39,2,Monday,21
2023-02-27,Cerveja Lata,Bebidas,3.29,2,Monday,88
2023-02-27,Iogurte Natural,Laticínios,2.73,2,Monday,80
2023-02-27,Manteiga 200g,Laticínios,6.22,2,Monday,84
2023-02-27,Tomate,Hortifruti,4.13,2,Monday,71
2023-02-27,Alface,Hortifruti,2.12,2,Monday,54
2023-02-27,Cenoura,Hortifruti,2.99,2,Monday,120
2023-02-27,Detergente,Limpeza,2.3,2,Monday,85
2023-02-27,Desinfetante,Limpeza,4.77,2,Monday,71
2023-02-27,Shampoo,Higiene,9.65,2,Monday,90
2023-02-27,Creme Dental,Higiene,2.86,2,Monday,82
2023-02-27,Papel Higiênico,Higiene,10.88,2,Monday,12
2023-02-27,Óleo de Soja,Mercearia,6.8,2,Monday,56
2023-02-27,Macarrão Espaguete,Mercearia,4.26,2,Monday,121
2023-02-27,Molho de Tomate,Mercearia,3.22,2,Monday,62
2023-02-27,Café 500g,Mercearia,12.37,2,Monday,80
2023-02-27,Biscoito Recheado,Mercearia,2.64,2,Monday,54
2023-02-27,"Água Mineral 1,5L",Bebidas,2.17,2,Monday,237
2023-02-27,Suco de Laranja,Bebidas,5.47,2,Monday,198
2023-02-27,Vinho Tinto,Bebidas,32.0,2,Monday,93
2023-02-27,Frango Congelado,Carnes,14.35,2,Monday,35
2023-02-27,Carne Moída,Carnes,25.13,2,Monday,77
2023-02-28,Leite Integral,Laticínios,4.53,2,Tuesday,112
2023-02-28,Pão Francês,Padaria,0.54,2,Tuesday,37
2023-02-28,Banana Nanica,Hortifruti,3.11,2,Tuesday,169
2023-02-28,Coca-Cola 2L,Bebidas,8.12,2,Tuesday,150
2023-02-28,Arroz 5kg,Mercearia,19.32,2,Tuesday,26
2023-02-28,Feijão Carioca,Mercearia,7.76,2,Tuesday,24
2023-02-28,Sabonete,Higiene,1.95,2,Tuesday,75
2023-02-28,Fralda Infantil,Infantil,43.1,2,Tuesday,66
2023-02-28,Queijo Mussarela,Laticínios,37.43,2,Tuesday,143
2023-02-28,Cerveja Lata,Bebidas,3.25,2,Tuesday,47
2023-02-28,Iogurte Natural,Laticínios,2.64,2,Tuesday,66
2023-02-28,Manteiga 200g,Laticínios,6.01,2,Tuesday,92
2023-02-28,Tomate,Hortifruti,3.99,2,Tuesday,108
2023-02-28,Alface,Hortifruti,2.02,2,Tuesday,70
2023-02-28,Cenoura,Hortifruti,3.03,2,Tuesday,71
2023-02-28,Detergente,Limpeza,2.25,2,Tuesday,42
2023-02-28,Desinfetante,Limpeza,4.86,2,Tuesday,87
2023-02-28,Shampoo,Higiene,10.91,2,Tuesday,62
2023-02-28,Creme Dental,Higiene,3.12,2,Tuesday,26
2023-02-28,Papel Higiênico,Higiene,10.53,2,Tuesday,61
2023-02-28,Óleo de Soja,Mercearia,6.76,2,Tuesday,66
2023-02-28,Macarrão Espaguete,Mercearia,4.22,2,Tuesday,51
2023-02-28,Molho de Tomate,Mercearia,3.09,2,Tuesday,125
2023-02-28,Café 500g,Mercearia,12.15,2,Tuesday,38
2023-02-28,Biscoito Recheado,Mercearia,2.51,2,Tuesday,128
2023-02-28,"Água Mineral 1,5L",Bebidas,2.17,2,Tuesday,174
2023-02-28,Suco de Laranja,Bebidas,5.38,2,Tuesday,97
2023-02-28,Vinho Tinto,Bebidas,28.62,2,Tuesday,97
2023-02-28,Frango Congelado,Carnes,16.13,2,Tuesday,49
2023-02-28,Carne Moída,Carnes,25.48,2,Tuesday,93
2023-03-01,Leite Integral,Laticínios,4.77,3,Wednesday,130
2023-03-01,Pão Francês,Padaria,0.5,3,Wednesday,28
2023-03-01,Banana Nanica,Hortifruti,3.25,3,Wednesday,80
2023-03-01,Coca-Cola 2L,Bebidas,8.17,3,Wednesday,158
2023-03-01,Arroz 5kg,Mercearia,19.12,3,Wednesday,106
2023-03-01,Feijão Carioca,Mercearia,7.64,3,Wednesday,57
2023-03-01,Sabonete,Higiene,1.94,3,Wednesday,110
2023-03-01,Fralda Infantil,Infantil,41.33,3,Wednesday,100
2023-03-01,Queijo Mussarela,Laticínios,33.3,3,Wednesday,73
2023-03-01,Cerveja Lata,Bebidas,3.09,3,Wednesday,50
2023-03-01,Iogurte Natural,Laticínios,2.42,3,Wednesday,68
2023-03-01,Manteiga 200g,Laticínios,6.03,3,Wednesday,20
2023-03-01,Tomate,Hortifruti,3.85,3,Wednesday,102
2023-03-01,Alface,Hortifruti,2.01,3,Wednesday,97
2023-03-01,Cenoura,Hortifruti,3.17,3,Wednesday,63
2023-03-01,Detergente,Limpeza,2.21,3,Wednesday,28
2023-03-01,Desinfetante,Limpeza,4.91,3,Wednesday,136
2023-03-01,Shampoo,Higiene,10.7,3,Wednesday,98
2023-03-01,Creme Dental,Higiene,3.21,3,Wednesday,140
2023-03-01,Papel Higiênico,Higiene,10.69,3,Wednesday,27
2023-03-01,Óleo de Soja,Mercearia,7.2,3,Wednesday,95
2023-03-01,Macarrão Espaguete,Mercearia,3.98,3,Wednesday,43
2023-03-01,Molho de Tomate,Mercearia,3.29,3,Wednesday,110
2023-03-01,Café 500g,Mercearia,11.96,3,Wednesday,47
2023-03-01,Biscoito Recheado,Mercearia,2.64,3,Wednesday,105
2023-03-01,"Água Mineral 1,5L",Bebidas,2.04,3,Wednesday,55
2023-03-01,Suco de Laranja,Bebidas,4.92,3,Wednesday,100
2023-03-01,Vinho Tinto,Bebidas,33.0,3,Wednesday,118
2023-03-01,Frango Congelado,Carnes,15.13,3,Wednesday,135
2023-03-01,Carne Moída,Carnes,25.05,3,Wednesday,171
2023-03-02,Leite Integral,Laticínios,4.32,3,Thursday,110
2023-03-02,Pão Francês,Padaria,0.48,3,Thursday,39
2023-03-02,Banana Nanica,Hortifruti,3.15,3,Thursday,75
2023-03-02,Coca-Cola 2L,Bebidas,8.09,3,Thursday,109
2023-03-02,Arroz 5kg,Mercearia,19.27,3,Thursday,116
2023-03-02,Feijão Carioca,Mercearia,8.22,3,Thursday,122
2023-03-02,Sabonete,Higiene,2.18,3,Thursday,23
2023-03-02,Fralda Infantil,Infantil,40.16,3,Thursday,20
2023-03-02,Queijo Mussarela,Laticínios,33.82,3,Thursday,139
2023-03-02,Cerveja Lata,Bebidas,3.08,3,Thursday,124
2023-03-02,Iogurte Natural,Laticínios,2.69,3,Thursday,70
2023-03-02,Manteiga 200g,Laticínios,6.32,3,Thursday,98
2023-03-02,Tomate,Hortifruti,3.85,3,Thursday,131
2023-03-02,Alface,Hortifruti,2.16,3,Thursday,168
2023-03-02,Cenoura,Hortifruti,3.04,3,Thursday,108
2023-03-02,Detergente,Limpeza,2.42,3,Thursday,34
2023-03-02,Desinfetante,Limpeza,4.53,3,Thursday,64
2023-03-02,Shampoo,Higiene,10.56,3,Thursday,44
2023-03-02,Creme Dental,Higiene,2.95,3,Thursday,126
2023-03-02,Papel Higiênico,Higiene,10.75,3,Thursday,63
2023-03-02,Óleo de Soja,Mercearia,7.48,3,Thursday,88
2023-03-02,Macarrão Espaguete,Mercearia,3.8,3,Thursday,67
2023-03-02,Molho de Tomate,Mercearia,3.28,3,Thursday,67
2023-03-02,Café 500g,Mercearia,11.59,3,Thursday,139
2023-03-02,Biscoito Recheado,Mercearia,2.42,3,Thursday,133
2023-03-02,"Água Mineral 1,5L",Bebidas,2.19,3,Thursday,55
2023-03-02,Suco de Laranja,Bebidas,4.89,3,Thursday,67
2023-03-02,Vinho Tinto,Bebidas,31.12,3,Thursday,57
2023-03-02,Frango Congelado,Carnes,15.63,3,Thursday,136
2023-03-02,Carne Moída,Carnes,23.93,3,Thursday,78
2023-03-03,Leite Integral,Laticínios,4.6,3,Friday,62
2023-03-03,Pão Francês,Padaria,0.54,3,Friday,188
2023-03-03,Banana Nanica,Hortifruti,3.17,3,Friday,125
2023-03-03,Coca-Cola 2L,Bebidas,7.32,3,Friday,146
2023-03-03,Arroz 5kg,Mercearia,20.36,3,Friday,94
2023-03-03,Feijão Carioca,Mercearia,7.85,3,Friday,25
2023-03-03,Sabonete,Higiene,1.91,3,Friday,131
2023-03-03,Fralda Infantil,Infantil,40.07,3,Friday,49
2023-03-03,Queijo Mussarela,Laticínios,36.95,3,Friday,127
2023-03-03,Cerveja Lata,Bebidas,3.13,3,Friday,108
2023-03-03,Iogurte Natural,Laticínios,2.64,3,Friday,37
2023-03-03,Manteiga 200g,Laticínios,6.55,3,Friday,196
2023-03-03,Tomate,Hortifruti,3.97,3,Friday,158
2023-03-03,Alface,Hortifruti,2.09,3,Friday,104
2023-03-03,Cenoura,Hortifruti,3.21,3,Friday,40
2023-03-03,Detergente,Limpeza,2.39,3,Friday,101
2023-03-03,Desinfetante,Limpeza,4.76,3,Friday,184
2023-03-03,Shampoo,Higiene,9.87,3,Friday,143
2023-03-03,Creme Dental,Higiene,3.14,3,Friday,53
2023-03-03,Papel Higiênico,Higiene,10.7,3,Friday,113
2023-03-03,Óleo de Soja,Mercearia,6.73,3,Friday,142
2023-03-03,Macarrão Espaguete,Mercearia,3.89,3,Friday,149
2023-03-03,Molho de Tomate,Mercearia,3.02,3,Friday,154
2023-03-03,Café 500g,Mercearia,12.65,3,Friday,101
2023-03-03,Biscoito Recheado,Mercearia,2.57,3,Friday,138
2023-03-03,"Água Mineral 1,5L",Bebidas,1.99,3,Friday,143
2023-03-03,Suco de Laranja,Bebidas,5.18,3,Friday,133
2023-03-03,Vinho Tinto,Bebidas,32.2,3,Friday,71
2023-03-03,Frango Congelado,Carnes,14.85,3,Friday,40
2023-03-03,Carne Moída,Carnes,25.63,3,Friday,30
2023-03-04,Leite Integral,Laticínios,4.39,3,Saturday,195
2023-03-04,Pão Francês,Padaria,0.49,3,Saturday,133
2023-03-04,Banana Nanica,Hortifruti,3.22,3,Saturday,102
2023-03-04,Coca-Cola 2L,Bebidas,8.05,3,Saturday,140
2023-03-04,Arroz 5kg,Mercearia,20.72,3,Saturday,148
2023-03-04,Feijão Carioca,Mercearia,8.18,3,Saturday,143
2023-03-04,Sabonete,Higiene,2.16,3,Saturday,105
2023-03-04,Fralda Infantil,Infantil,41.71,3,Saturday,43
2023-03-04,Queijo Mussarela,Laticínios,36.18,3,Saturday,158
2023-03-04,Cerveja Lata,Bebidas,3.1,3,Saturday,36
2023-03-04,Iogurte Natural,Laticínios,2.4,3,Saturday,139
2023-03-04,Manteiga 200g,Laticínios,5.81,3,Saturday,63
2023-03-04,Tomate,Hortifruti,4.0,3,Saturday,276
2023-03-04,Alface,Hortifruti,2.11,3,Saturday,287
2023-03-04,Cenoura,Hortifruti,3.24,3,Saturday,277
2023-03-04,Detergente,Limpeza,2.12,3,Saturday,46
2023-03-04,Desinfetante,Limpeza,4.87,3,Saturday,98
2023-03-04,Shampoo,Higiene,10.74,3,Saturday,150
2023-03-04,Creme Dental,Higiene,2.96,3,Saturday,70
2023-03-04,Papel Higiênico,Higiene,10.12,3,Saturday,80
2023-03-04,Óleo de Soja,Mercearia,7.09,3,Saturday,157
2023-03-04,Macarrão Espaguete,Mercearia,4.24,3,Saturday,80
2023-03-04,Molho de Tomate,Mercearia,3.04,3,Saturday,74
2023-03-04,Café 500g,Mercearia,11.48,3,Saturday,84
2023-03-04,Biscoito Recheado,Mercearia,2.7,3,Saturday,87
2023-03-04,"Água Mineral 1,5L",Bebidas,2.12,3,Saturday,99
2023-03-04,Suco de Laranja,Bebidas,5.37,3,Saturday,43
2023-03-04,Vinho Tinto,Bebidas,31.33,3,Saturday,151
2023-03-04,Frango Congelado,Carnes,15.97,3,Saturday,63
2023-03-04,Carne Moída,Carnes,24.05,3,Saturday,77
2023-03-05,Leite Integral,Laticínios,4.42,3,Sunday,178
2023-03-05,Pão Francês,Padaria,0.53,3,Sunday,108
2023-03-05,Banana Nanica,Hortifruti,2.86,3,Sunday,62
2023-03-05,Coca-Cola 2L,Bebidas,7.32,3,Sunday,117
2023-03-05,Arroz 5kg,Mercearia,21.89,3,Sunday,146
2023-03-05,Feijão Carioca,Mercearia,8.12,3,Sunday,103
2023-03-05,Sabonete,Higiene,2.16,3,Sunday,43
2023-03-05,Fralda Infantil,Infantil,39.96,3,Sunday,60
2023-03-05,Queijo Mussarela,Laticínios,36.9,3,Sunday,58
2023-03-05,Cerveja Lata,Bebidas,3.02,3,Sunday,125
2023-03-05,Iogurte Natural,Laticínios,2.7,3,Sunday,168
2023-03-05,Manteiga 200g,Laticínios,5.73,3,Sunday,94
2023-03-05,Tomate,Hortifruti,4.38,3,Sunday,75
2023-03-05,Alface,Hortifruti,2.05,3,Sunday,194
2023-03-05,Cenoura,Hortifruti,3.03,3,Sunday,113
2023-03-05,Detergente,Limpeza,2.2,3,Sunday,98
2023-03-05,Desinfetante,Limpeza,4.63,3,Sunday,96
2023-03-05,Shampoo,Higiene,10.69,3,Sunday,99
2023-03-05,Creme Dental,Higiene,2.93,3,Sunday,195
2023-03-05,Papel Higiênico,Higiene,10.0,3,Sunday,73
2023-03-05,Óleo de Soja,Mercearia,6.92,3,Sunday,69
2023-03-05,Macarrão Espaguete,Mercearia,4.22,3,Sunday,72
2023-03-05,Molho de Tomate,Mercearia,3.05,3,Sunday,155
2023-03-05,Café 500g,Mercearia,12.07,3,Sunday,86
2023-03-05,Biscoito Recheado,Mercearia,2.49,3,Sunday,60
2023-03-05,"Água Mineral 1,5L",Bebidas,1.93,3,Sunday,62
2023-03-05,Suco de Laranja,Bebidas,5.29,3,Sunday,86
2023-03-05,Vinho Tinto,Bebidas,32.49,3,Sunday,135
2023-03-05,Frango Congelado,Carnes,15.26,3,Sunday,53
2023-03-05,Carne Moída,Carnes,26.73,3,Sunday,113
2023-03-06,Leite Integral,Laticínios,4.36,3,Monday,110
2023-03-06,Pão Francês,Padaria,0.51,3,Monday,55
2023-03-06,Banana Nanica,Hortifruti,3.0,3,Monday,46
2023-03-06,Coca-Cola 2L,Bebidas,8.03,3,Monday,81
2023-03-06,Arroz 5kg,Mercearia,19.51,3,Monday,21
2023-03-06,Feijão Carioca,Mercearia,7.69,3,Monday,72
2023-03-06,Sabonete,Higiene,1.93,3,Monday,65
2023-03-06,Fralda Infantil,Infantil,42.46,3,Monday,29
2023-03-06,Queijo Mussarela,Laticínios,34.53,3,Monday,52
2023-03-06,Cerveja Lata,Bebidas,3.24,3,Monday,100
2023-03-06,Iogurte Natural,Laticínios,2.7,3,Monday,92
2023-03-06,Manteiga 200g,Laticínios,6.07,3,Monday,54
2023-03-06,Tomate,Hortifruti,4.17,3,Monday,20
2023-03-06,Alface,Hortifruti,2.18,3,Monday,34
2023-03-06,Cenoura,Hortifruti,3.26,3,Monday,75
2023-03-06,Detergente,Limpeza,2.23,3,Monday,23
2023-03-06,Desinfetante,Limpeza,4.49,3,Monday,75
2023-03-06,Shampoo,Higiene,10.12,3,Monday,96
2023-03-06,Creme Dental,Higiene,3.17,3,Monday,108
2023-03-06,Papel Higiênico,Higiene,9.53,3,Monday,70
2023-03-06,Óleo de Soja,Mercearia,6.72,3,Monday,110
2023-03-06,Macarrão Espaguete,Mercearia,4.12,3,Monday,42
2023-03-06,Molho de Tomate,Mercearia,2.99,3,Monday,94
2023-03-06,Café 500g,Mercearia,12.88,3,Monday,131
2023-03-06,Biscoito Recheado,Mercearia,2.49,3,Monday,105
2023-03-06,"Água Mineral 1,5L",Bebidas,1.92,3,Monday,42
2023-03-06,Suco de Laranja,Bebidas,5.15,3,Monday,22
2023-03-06,Vinho Tinto,Bebidas,28.8,3,Monday,51
2023-03-06,Frango Congelado,Carnes,14.44,3,Monday,126
2023-03-06,Carne Moída,Carnes,25.43,3,Monday,116
2023-03-07,Leite Integral,Laticínios,4.81,3,Tuesday,112
2023-03-07,Pão Francês,Padaria,0.53,3,Tuesday,48
2023-03-07,Banana Nanica,Hortifruti,3.08,3,Tuesday,62
2023-03-07,Coca-Cola 2L,Bebidas,7.8,3,Tuesday,36
2023-03-07,Arroz 5kg,Mercearia,20.45,3,Tuesday,54
2023-03-07,Feijão Carioca,Mercearia,7.97,3,Tuesday,140
2023-03-07,Sabonete,Higiene,2.19,3,Tuesday,86
2023-03-07,Fralda Infantil,Infantil,43.65,3,Tuesday,138
2023-03-07,Queijo Mussarela,Laticínios,38.27,3,Tuesday,44
2023-03-07,Cerveja Lata,Bebidas,3.18,3,Tuesday,116
2023-03-07,Iogurte Natural,Laticínios,2.57,3,Tuesday,77
2023-03-07,Manteiga 200g,Laticínios,6.49,3,Tuesday,106
2023-03-07,Tomate,Hortifruti,4.27,3,Tuesday,152
2023-03-07,Alface,Hortifruti,2.06,3,Tuesday,168
2023-03-07,Cenoura,Hortifruti,3.26,3,Tuesday,81
2023-03-07,Detergente,Limpeza,2.11,3,Tuesday,23
2023-03-07,Desinfetante,Limpeza,4.76,3,Tuesday,115
2023-03-07,Shampoo,Higiene,10.85,3,Tuesday,124
2023-03-07,Creme Dental,Higiene,3.15,3,Tuesday,46
2023-03-07,Papel Higiênico,Higiene,9.77,3,Tuesday,128
2023-03-07,Óleo de Soja,Mercearia,7.33,3,Tuesday,113
2023-03-07,Macarrão Espaguete,Mercearia,4.27,3,Tuesday,32
2023-03-07,Molho de Tomate,Mercearia,3.19,3,Tuesday,116
2023-03-07,Café 500g,Mercearia,12.75,3,Tuesday,113
2023-03-07,Biscoito Recheado,Mercearia,2.4,3,Tuesday,48
2023-03-07,"Água Mineral 1,5L",Bebidas,2.03,3,Tuesday,62
2023-03-07,Suco de Laranja,Bebidas,5.5,3,Tuesday,39
2023-03-07,Vinho Tinto,Bebidas,31.57,3,Tuesday,14
2023-03-07,Frango Congelado,Carnes,14.4,3,Tuesday,88
2023-03-07,Carne Moída,Carnes,24.06,3,Tuesday,57
2023-03-08,Leite Integral,Laticínios,4.55,3,Wednesday,54
2023-03-08,Pão Francês,Padaria,0.52,3,Wednesday,35
2023-03-08,Banana Nanica,Hortifruti,2.91,3,Wednesday,24
2023-03-08,Coca-Cola 2L,Bebidas,8.13,3,Wednesday,49
2023-03-08,Arroz 5kg,Mercearia,21.26,3,Wednesday,86
2023-03-08,Feijão Carioca,Mercearia,8.77,3,Wednesday,39
2023-03-08,Sabonete,Higiene,2.2,3,Wednesday,85
2023-03-08,Fralda Infantil,Infantil,38.63,3,Wednesday,115
2023-03-08,Queijo Mussarela,Laticínios,37.38,3,Wednesday,173
2023-03-08,Cerveja Lata,Bebidas,3.02,3,Wednesday,56
2023-03-08,Iogurte Natural,Laticínios,2.73,3,Wednesday,81
2023-03-08,Manteiga 200g,Laticínios,5.86,3,Wednesday,24
2023-03-08,Tomate,Hortifruti,3.96,3,Wednesday,165
